date,cases,prec,tmin,tmax,rh,tmean,dewmean,sst
2019-02-03,406.0,95.37899999999999,16.5421,23.4616,87.72688383697519,19.343685714285716,17.2548,22.858214285714286
2019-02-10,383.0,84.2722,16.338,23.7841,87.11481591544347,19.317157142857145,17.11797142857143,23.5168
2019-02-17,311.0,72.1661,16.5272,24.8442,85.90883042292792,19.57467142857143,17.1467,22.995
2019-02-24,417.0,62.4363,16.4606,24.635,84.7040585610955,19.744657142857143,17.093842857142857,22.03294285714286
2019-03-03,377.0,65.3845,15.6959,24.875,84.08962212594524,19.37665714285714,16.6174,21.56464285714286
2019-03-10,280.0,71.0967,16.4316,25.5337,84.07755283075012,19.791085714285714,17.019671428571428,21.19147142857143
2019-03-17,205.0,64.3521,16.146,24.8314,85.12296800849325,19.53784285714286,16.9694,21.26997142857143
2019-03-24,252.0,67.6852,16.0445,24.5782,84.2119112247434,19.189671428571426,16.458671428571428,20.18538571428571
2019-03-31,394.0,63.3743,16.0498,24.9345,84.12602946734769,19.3514,16.59757142857143,20.132157142857146
2019-04-07,52.0,61.9094,14.9774,25.744,82.67003510913618,19.367514285714286,16.331728571428574,20.09694285714286
2019-04-14,290.0,28.5979,14.3803,25.5296,78.79253707432123,19.260157142857143,15.483457142857143,19.569857142857142
2019-04-21,192.0,47.8043,15.7859,25.1166,83.39431267721821,19.5328,16.638657142857145,19.764342857142857
2019-04-28,341.0,55.2826,15.4045,25.0415,83.6808134912462,19.395214285714285,16.559257142857142,19.42324285714286
2019-05-05,249.0,37.8848,15.0515,25.297,79.96189010275161,19.235899999999997,15.689228571428572,19.270500000000002
2019-05-12,332.0,29.4047,15.3769,25.5336,80.07629210544577,19.64417142857143,16.108585714285713,19.473771428571432
2019-05-19,222.0,36.552,13.1411,24.7044,76.85386335455344,18.107657142857143,13.945057142857141,19.295657142857145
2019-05-26,210.0,36.6876,14.1107,24.5352,76.57719359245758,18.476499999999998,14.282300000000001,19.05695714285714
2019-06-02,321.0,18.183300000000003,14.2208,25.1692,73.9460598359806,19.2041,14.44542857142857,18.4591
2019-06-09,513.0,31.936500000000002,13.2002,24.1651,72.95831060504118,18.132214285714287,13.194085714285714,18.185042857142857
2019-06-16,273.0,25.4231,14.1021,24.5921,75.33156830120394,18.67022857142857,14.20962857142857,18.442785714285716
2019-06-23,238.0,21.240000000000002,12.7269,24.0061,73.06521415304532,18.122214285714286,13.203985714285713,18.067514285714285
2019-06-30,81.0,31.9117,12.3558,24.1665,72.91969726432214,18.135485714285714,13.171800000000001,18.147014285714285
2019-07-07,194.0,29.8696,12.7391,24.7027,71.71621406411445,18.040928571428573,12.837442857142857,17.54502857142857
2019-07-14,121.0,16.1248,11.5961,24.4519,70.01884127614021,17.56382857142857,12.025585714285715,17.2018
2019-07-21,162.0,29.8594,13.2004,23.3756,76.10812769317927,17.619071428571427,13.3515,16.75517142857143
2019-07-28,155.0,26.3223,12.2576,23.7869,73.46803081482464,17.311485714285713,12.506142857142859,16.345457142857143
2019-08-04,195.0,9.1507,11.4676,25.2015,64.22149220529961,17.81647142857143,10.958485714285715,16.336671428571428
2019-08-11,123.0,5.2033000000000005,9.5448,24.7976,62.30264227600825,17.383342857142857,10.086200000000002,16.556885714285716
2019-08-18,210.0,10.7523,12.7498,25.6485,64.4819226195197,18.399185714285714,11.540442857142859,16.616357142857144
2019-08-25,203.0,25.3899,13.1917,24.5821,70.24204342671761,18.271742857142858,12.7514,16.569285714285716
2019-09-01,147.0,19.1844,13.3071,25.7949,67.14810248095525,18.637028571428573,12.41172857142857,16.540714285714284
2019-09-08,172.0,25.8191,14.439,25.1538,73.75930293670851,18.613142857142858,13.820942857142857,16.486614285714285
2019-09-15,260.0,25.8144,13.2964,25.202,73.6819032601984,18.85352857142857,14.03962857142857,16.206542857142857
2019-09-22,186.0,24.4434,14.7692,26.9569,73.24225992583857,19.71434285714286,14.757428571428571,16.050842857142857
2019-09-29,125.0,25.5713,14.64,26.1868,72.66401717177499,19.33317142857143,14.290414285714286,16.244285714285713
2019-10-06,177.0,47.937200000000004,14.727,25.3306,78.9641945429856,18.62537142857143,14.891142857142857,16.315771428571427
2019-10-13,352.0,32.8149,13.8698,25.075,70.63203801543808,18.544114285714283,13.093142857142857,16.205628571428573
2019-10-20,1337.0,44.8329,14.3954,24.8624,78.88723822817126,18.63665714285714,14.884528571428572,16.955428571428573
2019-10-27,817.0,38.3793,14.2685,25.1999,74.41224784895755,19.055114285714286,14.397014285714286,16.549414285714285
2019-11-03,1313.0,36.4342,15.2938,25.2054,75.82811295971666,19.500585714285712,15.1178,17.094485714285714
2019-11-10,910.0,55.5569,15.5654,25.1975,80.53885712558717,19.477857142857143,16.03964285714286,17.490128571428574
2019-11-17,743.0,64.4158,15.34,25.1317,81.86554814461734,19.18067142857143,16.001628571428572,18.177500000000002
2019-11-24,431.0,60.2169,15.7919,25.4354,79.89715770726336,19.58027142857143,15.997928571428572,19.386514285714288
2019-12-01,590.0,47.7997,15.4073,25.4544,79.73542114692998,19.884700000000002,16.27594285714286,18.9583
2019-12-08,682.0,62.7128,16.1227,25.0602,82.42225047830257,19.3931,16.31922857142857,19.190085714285715
2019-12-15,0.0,65.764,15.9237,25.1354,81.1313731269875,19.50815714285714,16.182785714285714,19.283714285714286
2019-12-22,0.0,77.92750000000001,15.8886,24.8683,82.96623649510835,19.40267142857143,16.431628571428572,19.641785714285714
2019-12-29,0.0,73.9254,16.2093,25.2825,83.24539676140164,19.827642857142855,16.901485714285716,19.640414285714286
2020-01-05,611.0,60.544200000000004,16.3205,25.3639,82.49533536408629,19.8718,16.797014285714287,20.232285714285716
2020-01-12,749.0,24.852800000000002,15.3751,26.4671,76.34905589357943,20.124,15.8179,20.614414285714286
2020-01-19,906.0,54.9895,16.0402,24.8598,81.8380266928677,19.684585714285713,16.492714285714285,20.46597142857143
2020-01-26,1036.0,53.3414,16.8205,26.3407,82.63092024926513,20.308357142857144,17.251314285714283,21.56461428571429
2020-02-02,1096.0,57.8499,16.4974,27.4649,83.23886191305908,20.20444285714286,17.261457142857143,21.784742857142856
2020-02-09,1136.0,55.8928,16.7713,24.9413,82.84937167759264,20.010928571428572,17.003614285714285,21.266457142857146
2020-02-16,1404.0,54.3671,16.5586,24.9788,84.172301873201,19.926,17.173414285714284,21.31378571428571
2020-02-23,1376.0,56.7145,16.8487,26.2454,83.63341156003216,20.162000000000003,17.29652857142857,21.79155714285714
2020-03-01,1516.0,64.2722,16.8503,25.7042,84.5381558996969,20.108785714285716,17.417457142857142,21.77025714285714
2020-03-08,1920.0,44.159400000000005,16.8394,25.8835,81.9134617701002,20.37742857142857,17.183185714285713,21.07592857142857
2020-03-15,1596.0,47.2983,15.9785,26.3031,81.87214558366851,20.22855714285714,17.028971428571428,21.5584
2020-03-22,1116.0,73.7591,16.236,25.4123,84.44587321639098,19.73667142857143,17.03477142857143,21.535185714285713
2020-03-29,1029.0,59.5465,16.5417,26.5649,83.46533843823147,20.031828571428573,17.138457142857142,21.036042857142856
2020-04-05,1118.0,58.5042,16.1124,25.2651,84.00820107498024,19.58122857142857,16.8035,20.565585714285714
2020-04-12,1063.0,50.3413,15.3237,24.7691,82.09460564432527,19.564742857142857,16.421742857142856,20.42457142857143
2020-04-19,1492.0,39.7297,14.2232,25.8723,77.40484040218975,18.91522857142857,14.867614285714286,19.09017142857143
2020-04-26,1305.0,24.139200000000002,13.8067,25.9611,76.70504401986139,19.52057142857143,15.304157142857145,19.05008571428571
2020-05-03,1141.0,54.736000000000004,15.7883,24.6992,83.27172909429802,19.269042857142857,16.357657142857143,19.406014285714285
2020-05-10,979.0,33.4059,14.4547,25.2375,80.54071788776689,18.902757142857144,15.472014285714286,19.591042857142856
2020-05-17,955.0,29.4907,14.4294,25.6672,75.95352200325033,18.900657142857142,14.566542857142858,18.74885714285714
2020-05-24,841.0,31.9941,13.9761,24.7537,76.06416154689218,18.76447142857143,14.457928571428571,18.21297142857143
2020-05-31,564.0,11.3161,13.1272,24.8761,72.19092811902296,18.09082857142857,12.992257142857143,18.673114285714288
2020-06-07,433.0,31.2933,14.3422,24.8366,79.1286147940854,18.261142857142858,14.579528571428572,18.32907142857143
2020-06-14,394.0,12.885,14.128,25.6802,74.58206439498453,19.111871428571426,14.486785714285714,18.35194285714286
2020-06-21,356.0,21.8834,14.2916,25.0663,73.31803257258719,18.69427142857143,13.813485714285715,17.870385714285714
2020-06-28,291.0,22.034,13.8195,24.378,70.39693491527785,18.309285714285714,12.82627142857143,17.250314285714285
2020-07-05,277.0,19.476,13.1745,24.0666,68.25890586365996,17.785171428571427,11.854757142857142,17.008171428571426
2020-07-12,217.0,32.4334,13.5295,24.4511,70.36652697585673,17.739942857142857,12.263328571428572,16.62307142857143
2020-07-19,230.0,19.0325,13.7613,24.8296,70.6015237432429,18.275628571428573,12.833642857142857,16.699057142857143
2020-07-26,254.0,27.406,13.5688,24.9282,69.24231218310426,18.24502857142857,12.5108,16.788085714285714
2020-08-02,342.0,11.756,12.4522,25.3197,64.36894055002243,18.21205714285714,11.35992857142857,16.75672857142857
2020-08-09,390.0,3.1087,12.3346,25.4842,61.699299098599546,18.345885714285714,10.860457142857143,16.604542857142857
2020-08-16,474.0,13.4888,13.7048,25.7968,65.59174872408377,19.1129,12.51182857142857,17.209342857142857
2020-08-23,590.0,25.946199999999997,12.4093,26.2795,70.23061601377745,18.17782857142857,12.644328571428572,17.018800000000002
2020-08-30,500.0,4.1257,13.2747,26.8163,66.53101767568454,19.055228571428568,12.6598,16.873657142857144
2020-09-06,647.0,22.748800000000003,14.4625,26.4652,69.53156644302523,19.163314285714286,13.447528571428572,16.5099
2020-09-13,725.0,19.9813,14.179,25.9194,71.20799613994193,19.21092857142857,13.859514285714285,16.312957142857144
2020-09-20,793.0,29.3036,14.6431,25.7144,73.97230263753059,19.171257142857144,14.412914285714285,16.692942857142857
2020-09-27,893.0,25.7258,14.332,26.0641,70.19816428854702,19.176142857142857,13.604371428571428,16.90182857142857
2020-10-04,1092.0,40.934,14.6826,25.7342,76.53336605693305,19.01007142857143,14.784414285714286,16.855214285714286
2020-10-11,1240.0,12.7852,14.8971,27.59,69.13345331932705,20.07682857142857,14.229885714285714,16.66952857142857
2020-10-18,1391.0,34.1674,15.0761,26.6906,74.76809445372722,19.397985714285713,14.776128571428572,17.18004285714286
2020-10-25,1602.0,35.5296,14.7723,26.909,75.93839700207504,19.616785714285715,15.243528571428572,17.24835714285714
2020-11-01,1748.0,41.2607,14.7237,26.759,73.82629656929102,19.635471428571428,14.824771428571427,17.431242857142855
2020-11-08,2099.0,17.6836,14.9521,27.3278,69.54416253671442,20.265328571428572,14.5142,17.247314285714285
2020-11-15,2142.0,40.0797,15.3307,26.4759,72.87048322979143,19.791314285714286,14.775242857142857,17.371857142857145
2020-11-22,2200.0,45.5299,15.1849,26.4236,71.40723327648378,19.6104,14.282399999999999,17.13242857142857
2020-11-29,1883.0,46.875,15.6084,27.0917,75.03053815412878,20.248628571428572,15.625314285714285,17.157228571428572
2020-12-06,2039.0,75.6755,16.1472,24.6229,83.74595695069432,19.26814285714286,16.446342857142856,18.382271428571432
2020-12-13,2050.0,55.1089,15.9683,25.6518,81.0572132673492,19.475014285714284,16.13027142857143,19.2041
2020-12-20,1896.0,51.9065,15.7143,25.0114,80.29838252800207,19.550185714285714,16.062,19.307885714285714
2020-12-27,1404.0,79.9094,16.2665,24.684,84.1649246888188,19.41398571428571,16.667942857142858,19.4956
2021-01-03,731.0,74.1367,15.5545,24.2653,85.09100090224146,19.003585714285716,16.43542857142857,19.721471428571427
2021-01-10,1636.0,70.9903,15.3296,24.9369,84.43738964734497,18.993985714285714,16.304642857142856,20.351814285714287
2021-01-17,1223.0,55.873999999999995,16.0601,24.9813,83.15811832400827,19.621442857142856,16.679614285714287,20.4924
2021-01-24,1152.0,69.5433,15.8983,23.9445,84.38161956331018,19.043457142857143,16.343585714285716,20.303714285714285
2021-01-31,967.0,53.9347,15.8955,25.0102,81.36494882719788,19.5252,16.237385714285715,20.39817142857143
2021-02-07,941.0,63.3845,16.101,25.0293,83.52799612179638,19.6942,16.819785714285715,20.86344285714286
2021-02-14,889.0,72.3829,15.8337,25.0992,83.4718992242416,19.632442857142856,16.7505,20.6579
2021-02-21,935.0,50.2067,14.8935,24.897,78.4382746178788,19.305785714285715,15.457400000000002,20.556857142857144
2021-02-28,1023.0,65.2136,16.2519,25.2151,82.70055961389774,19.60024285714286,16.572857142857142,20.683157142857144
2021-03-07,1177.0,65.85759999999999,16.1872,24.3771,84.99659597288739,19.535,16.9439,21.626742857142858
2021-03-14,1258.0,63.2114,15.5159,24.5632,83.65114800452743,19.187257142857142,16.351342857142857,21.617528571428572
2021-03-21,1359.0,77.9597,15.3115,24.3143,84.39196625218695,18.781442857142856,16.0898,20.683071428571427
2021-03-28,1236.0,62.5618,15.466,24.5698,84.31659224702013,18.924142857142858,16.218014285714286,19.248957142857144
2021-04-04,1130.0,84.0129,15.7095,24.2333,85.17080689679291,18.7911,16.24167142857143,19.110142857142854
2021-04-11,1147.0,55.0023,15.9359,25.2623,83.95103393201188,19.1696,16.388114285714288,19.432885714285714
2021-04-18,1132.0,50.217800000000004,14.906,24.8592,81.02873933477784,19.154071428571427,15.812242857142857,18.86424285714286
2021-04-25,1075.0,33.9385,14.6261,24.7058,79.12598364943129,18.959557142857143,15.259128571428572,18.77837142857143
2021-05-02,1019.0,43.3128,13.6917,24.6154,77.655225503274,18.063142857142857,14.091014285714285,18.43947142857143
2021-05-09,967.0,34.9341,13.4806,25.4121,79.53659954785475,18.395742857142857,14.787157142857142,18.73092857142857
2021-05-16,1077.0,33.8729,13.3876,24.2804,79.0265908289174,18.2805,14.571928571428572,19.016942857142855
2021-05-23,1107.0,32.7418,13.8997,24.6302,75.04099896980802,18.671557142857143,14.150957142857143,19.007342857142856
2021-05-30,912.0,25.5208,14.1804,25.1411,77.24323798575298,18.473157142857143,14.408357142857142,18.857614285714284
2021-06-06,961.0,37.39,14.3183,24.1252,78.14538266905717,18.278085714285716,14.397642857142857,18.636599999999998
2021-06-13,956.0,31.5759,14.12,24.2579,72.90016944667978,18.1413,13.199314285714285,18.778514285714287
2021-06-20,825.0,28.3884,13.2161,23.5887,76.8866834491427,17.713371428571428,13.597185714285715,18.65512857142857
2021-06-27,745.0,15.9251,13.2405,24.1821,73.21118606767178,18.171385714285716,13.288371428571427,18.208342857142856
2021-07-04,701.0,21.5965,10.7465,23.0382,67.16157392205638,16.32532857142857,10.172357142857143,17.717342857142857
2021-07-11,596.0,18.5968,12.0979,24.2028,68.07928623174102,17.78112857142857,11.79492857142857,17.7773
2021-07-18,562.0,25.110599999999998,13.6728,24.7154,72.8175631057596,18.349314285714286,13.380614285714286,17.81425714285714
2021-07-25,543.0,14.6378,12.6616,24.8568,68.55608440565267,17.824099999999998,11.94812857142857,17.736857142857144
2021-08-01,442.0,15.207500000000001,12.1684,24.4666,70.92824171557467,17.295214285714287,11.970085714285714,17.543714285714284
2021-08-08,496.0,4.7887,11.9539,25.6627,66.05958974636218,17.920057142857143,11.477785714285714,17.20692857142857
2021-08-15,492.0,15.1981,13.4021,25.1178,69.20933934760204,18.500714285714285,12.747585714285714,16.514442857142857
2021-08-22,567.0,13.2661,13.974,26.2349,66.3672442848301,19.1176,12.695714285714287,16.59792857142857
2021-08-29,474.0,21.3399,14.378,26.5904,68.61137259528523,19.3174,13.387828571428571,16.516985714285713
2021-09-05,460.0,18.9047,14.2104,26.4583,69.16712686704192,19.366357142857144,13.565171428571428,16.516542857142856
2021-09-12,502.0,38.1318,14.244,25.5951,75.5226537593406,18.58727142857143,14.169685714285714,16.53732857142857
2021-09-19,523.0,26.8724,14.2718,25.9839,73.78821476187606,19.229185714285713,14.422357142857143,16.498942857142858
2021-09-26,590.0,32.6002,14.4702,25.5749,76.72036239453267,18.748428571428573,14.562885714285715,16.646057142857142
2021-10-03,675.0,22.7,14.4449,26.0815,71.64910190259404,19.634642857142858,14.367914285714287,16.980414285714286
2021-10-10,594.0,50.019200000000005,15.6181,25.6897,79.3390707167717,19.387742857142857,15.70812857142857,16.838085714285715
2021-10-17,744.0,31.8947,15.5365,26.8646,74.2163474175831,20.152785714285717,15.408585714285715,16.666085714285714
2021-10-24,916.0,35.542100000000005,15.1283,27.4062,72.12783571315981,19.889357142857143,14.700028571428572,16.541285714285713
2021-10-31,869.0,49.8322,14.8647,26.0055,73.87025000304723,19.222528571428573,14.44,16.907885714285715
2021-11-07,949.0,46.142799999999994,15.3191,25.7985,74.69023065935733,19.425142857142855,14.808171428571429,16.866214285714285
2021-11-14,1135.0,47.001,15.3021,25.089,75.27887647780514,19.40537142857143,14.912642857142856,16.943914285714285
2021-11-21,1255.0,56.8378,15.3736,25.6977,74.83391774033034,19.488842857142856,14.896257142857142,16.643985714285716
2021-11-28,1313.0,54.2654,16.0596,25.2629,81.90151362073263,19.521042857142856,16.34057142857143,17.231671428571428
2021-12-05,1510.0,66.8519,15.854,24.7583,81.01050043537866,19.315914285714285,15.967814285714285,17.363842857142856
2021-12-12,1498.0,56.5329,16.1136,25.2432,83.27276556617062,19.52477142857143,16.60137142857143,17.778257142857143
2021-12-19,1571.0,49.3935,15.8041,25.2364,80.09313088049392,19.599085714285714,16.064642857142857,17.684614285714286
2021-12-26,1346.0,43.8073,16.0568,26.0192,78.80118303546632,19.967814285714287,16.173157142857143,18.250357142857144
2022-01-02,959.0,41.1333,16.1325,26.2272,79.0306731801409,20.233157142857145,16.466814285714285,19.169642857142858
2022-01-09,1066.0,28.4126,15.7771,25.9456,74.9463603817474,20.341857142857144,15.748385714285714,19.69665714285714
2022-01-16,1013.0,45.0555,15.4834,24.8062,80.91497594486223,19.1656,15.804171428571427,20.399742857142858
2022-01-23,948.0,58.8375,15.7364,25.4738,82.82568286117446,19.312528571428572,16.31132857142857,20.215257142857144
2022-01-30,970.0,72.2789,15.9228,24.4567,83.5885027016659,19.226499999999998,16.371714285714287,19.907757142857143
2022-02-06,1311.0,48.6248,15.219,24.6676,81.83241709549715,19.02725714285714,15.84842857142857,19.343071428571427
2022-02-13,1420.0,69.3377,15.7649,25.0221,83.9215794480772,18.9535,16.16972857142857,19.557257142857143
2022-02-20,1648.0,62.7929,16.0479,25.0577,83.4020143337921,19.35255714285714,16.4633,19.1202
2022-02-27,1846.0,70.3391,15.7497,24.5227,85.49737040177808,19.004442857142855,16.512128571428573,19.483942857142857
2022-03-06,1967.0,62.5577,15.9498,24.8841,83.98342117875968,19.49064285714286,16.710885714285716,19.601614285714284
2022-03-13,2035.0,74.6622,15.898,24.1095,86.13900501958494,18.943971428571427,16.572957142857142,20.107471428571426
2022-03-20,2245.0,65.0583,14.4588,24.3871,84.42554754375627,18.690142857142856,16.0031,19.62225714285714
2022-03-27,2262.0,71.6507,15.8645,24.6703,85.29696224307936,19.066742857142856,16.538442857142858,18.779114285714286
2022-04-03,2561.0,46.6978,15.1173,24.6825,83.31359473163555,18.7931,15.8999,18.27177142857143
2022-04-10,2866.0,50.669799999999995,15.1942,24.8357,82.93466996885458,19.163114285714283,16.186457142857144,18.428642857142854
2022-04-17,2985.0,35.9492,14.0481,24.7666,77.15612765288934,18.872214285714286,14.781371428571429,17.97807142857143
2022-04-24,3405.0,39.6893,14.7105,25.3338,79.20542852533424,18.973828571428573,15.286814285714286,17.48014285714286
2022-05-01,3089.0,38.8046,14.7672,25.4716,78.74515691630286,19.038171428571427,15.257671428571427,17.147885714285714
2022-05-08,3181.0,33.9354,13.9731,25.1251,76.80088701536046,18.615114285714288,14.458942857142857,17.606585714285714
2022-05-15,2992.0,43.0788,14.2587,24.7862,76.04703654428135,18.565714285714286,14.260285714285715,17.727885714285716
2022-05-22,2413.0,32.2513,12.1985,24.0778,72.30686664051915,17.486285714285714,12.441114285714287,17.69857142857143
2022-05-29,1961.0,34.1897,13.2536,24.3913,73.33100274561002,17.86497142857143,13.02332857142857,16.970985714285714
2022-06-05,1682.0,32.0221,13.6688,24.5052,77.06842729565324,18.034,13.941314285714286,16.3798
2022-06-12,1440.0,35.4754,11.6637,23.6303,73.01250170850979,17.331057142857144,12.424442857142859,15.920485714285714
2022-06-19,1194.0,11.329799999999999,9.8406,24.3668,64.34836639320693,16.927014285714286,10.141814285714286,16.072257142857143
2022-06-26,1033.0,19.1698,12.7166,23.7675,71.08466743299184,17.47984285714286,12.177885714285713,16.385585714285714
2022-07-03,904.0,13.071299999999999,12.0073,24.738,66.90732436387123,17.977914285714284,11.737685714285714,16.441542857142856
2022-07-10,822.0,19.259,13.7601,24.0018,70.60453490391252,18.0899,12.65602857142857,16.308142857142858
2022-07-17,779.0,19.1595,13.7392,24.6833,68.87351158286565,18.381642857142857,12.556342857142857,16.12407142857143
2022-07-24,669.0,20.6752,13.1839,24.9737,70.13718213199422,18.196428571428573,12.643571428571429,15.910385714285713
2022-07-31,452.0,21.3618,13.1183,24.9382,69.55545618667281,18.280485714285714,12.583471428571428,15.850785714285715
2022-08-07,491.0,30.7489,13.4966,23.9612,72.90596473068035,18.14757142857143,13.206771428571429,15.782714285714286
2022-08-14,548.0,21.9189,12.4395,25.0912,71.71396816136847,17.93997142857143,12.744742857142857,15.790357142857143
2022-08-21,580.0,23.373800000000003,10.8455,25.2006,65.17803485356784,17.8608,11.216114285714285,15.861114285714285
2022-08-28,480.0,4.7422,10.9151,25.3537,61.972178354334055,18.0109,10.606571428571428,15.913971428571429
2022-09-04,481.0,20.5985,13.1061,25.7023,69.54709281579994,18.28981428571429,12.612642857142857,16.059028571428573
2022-09-11,552.0,10.903500000000001,13.4,26.4261,65.78856163020797,18.8843,12.328571428571427,16.197
2022-09-18,556.0,30.698,13.7375,26.6077,69.08995129175777,18.919642857142858,13.111042857142857,15.898728571428572
2022-09-25,579.0,23.909299999999998,14.0662,27.0567,65.91526941526892,19.626685714285713,13.057885714285714,15.55237142857143
2022-10-02,624.0,27.8312,14.0645,27.4197,64.84515141346753,19.316342857142853,12.495000000000001,15.514142857142856
2022-10-09,533.0,29.3717,14.0313,26.5806,67.64110852801194,19.314385714285716,13.1685,15.381542857142858
2022-10-16,597.0,39.2375,14.3002,26.4462,66.18357417464775,19.23015714285714,12.691928571428573,15.644971428571429
2022-10-23,730.0,53.691,14.9412,25.2559,71.88661491702236,19.18007142857143,13.9737,15.776314285714287
2022-10-30,827.0,31.4728,14.5111,26.9289,67.39060032665947,19.881314285714286,13.655728571428572,15.406685714285715
2022-11-06,1066.0,26.4901,12.4941,26.1519,64.84633445822136,18.462485714285716,11.700242857142857,15.796000000000001
2022-11-13,1311.0,20.0351,14.3239,26.8402,66.57413240775763,19.818,13.394114285714286,16.386385714285716
2022-11-20,1636.0,38.8123,15.2432,26.8133,71.40277155535675,19.84512857142857,14.507157142857142,16.849371428571427
2022-11-27,1619.0,49.4974,14.8783,26.3119,74.69667678143888,19.528485714285715,14.90562857142857,17.320714285714285
2022-12-04,1615.0,28.0607,13.2772,26.6588,69.8815898947527,19.5984,13.944414285714286,18.156399999999998
2022-12-11,1414.0,39.4865,14.2246,26.1862,77.74257035272406,19.2593,15.253928571428572,18.338942857142857
2022-12-18,1383.0,56.111999999999995,15.555,25.3334,83.33883809852826,19.321928571428572,16.42032857142857,19.431371428571428
2022-12-25,1130.0,42.497299999999996,15.8336,26.4151,79.17726528865936,19.88362857142857,16.1553,19.276842857142857
2023-01-01,711.0,61.0863,15.1084,26.2762,81.88150649802208,19.1532,15.96095,18.3630125
2023-01-08,1673.0,47.918099999999995,14.675,25.2128,80.53679415183827,18.973514285714288,15.546457142857141,18.113899999999997
2023-01-15,1556.0,48.437599999999996,15.0052,25.7668,78.54641176942296,19.45207142857143,15.613371428571428,18.8003
2023-01-22,1953.0,64.6216,15.2227,24.7063,83.15909533027731,18.759885714285712,15.8366,18.782685714285716
2023-01-29,1796.0,45.4446,15.3421,25.2819,80.38284458765283,19.612814285714286,16.14175714285714,19.458871428571427
2023-02-05,2013.0,57.9086,16.1074,24.6459,83.36141255031926,19.32464285714286,16.430385714285713,19.98345714285714
2023-02-12,2245.0,64.7207,16.0676,24.3688,85.17591616682095,19.337557142857143,16.782542857142857,21.194071428571426
2023-02-19,2447.0,73.3416,15.8431,24.9918,85.01561714335273,19.539014285714284,16.9494,21.887714285714285
2023-02-26,2685.0,46.429,15.5088,26.1233,82.56665949921243,19.71697142857143,16.66165714285714,21.937071428571432
2023-03-05,2672.0,69.3063,16.0625,25.9748,83.37379485039446,19.845499999999998,16.938842857142856,21.47117142857143
2023-03-12,2668.0,83.2291,15.97,25.7718,85.97657278490661,19.6004,17.182785714285714,22.06305714285714
2023-03-19,3199.0,55.975300000000004,15.9268,24.7712,83.65176814353629,19.418757142857142,16.574942857142855,22.348714285714287
2023-03-26,3835.0,62.4754,15.8639,25.3068,83.389565195181,19.34332857142857,16.446,22.97182857142857
2023-04-02,4181.0,73.3397,16.1207,25.0282,85.92894535146341,19.342757142857145,16.9266,23.452185714285715
2023-04-09,4582.0,76.9217,15.5226,24.7689,84.83846601452015,19.12142857142857,16.503542857142858,23.48612857142857
2023-04-16,6671.0,36.8143,15.7189,25.6679,81.12977814174006,19.807385714285715,16.4757,23.02237142857143
2023-04-23,7892.0,55.7907,15.1398,26.0459,81.16755118309204,19.345085714285712,16.0275,22.069457142857143
2023-04-30,8794.0,36.572,15.1114,25.6898,79.62374689316535,19.442557142857144,15.826485714285713,21.710428571428572
2023-05-07,12144.0,48.9557,15.3524,25.7974,81.09805140081536,19.355371428571427,16.025085714285716,21.463314285714286
2023-05-14,15443.0,37.0506,14.7985,24.5031,79.42650025531906,18.759142857142855,15.119200000000001,20.945328571428572
2023-05-21,20843.0,20.6247,14.7563,26.0993,75.68275853004498,19.625385714285716,15.210242857142857,20.980257142857145
2023-05-28,18226.0,46.2109,15.0243,25.0183,78.25332495408854,19.251014285714287,15.366299999999999,20.856142857142856
2023-06-04,17952.0,24.4483,13.7182,24.6738,73.35050628395102,18.590328571428568,13.714657142857144,21.0163
2023-06-11,15906.0,24.4335,14.1719,25.1651,72.2963832987951,18.749842857142855,13.659728571428571,21.348657142857146
2023-06-18,13653.0,18.3097,11.8145,24.7654,69.21389077321669,16.86424285714286,11.178228571428573,21.035985714285715
2023-06-25,11690.0,8.384,11.9537,25.3841,63.766478146456954,18.412957142857145,11.422028571428571,20.72622857142857
2023-07-02,9048.0,15.8024,13.3343,25.1386,67.5124327765719,18.56291428571429,12.427814285714286,20.7916
2023-07-09,8616.0,16.6662,13.5939,26.0664,65.65970822404992,19.233914285714288,12.638914285714284,20.70334285714286
2023-07-16,7998.0,13.621099999999998,14.0597,26.2773,67.44232841909133,19.062842857142858,12.890728571428571,20.526742857142857
2023-07-23,7187.0,16.1836,13.538,25.9714,66.67127026326946,18.80247142857143,12.4499,20.435885714285714
2023-07-30,5279.0,14.8235,13.5401,26.1582,65.73583028778505,18.923457142857142,12.332757142857144,19.9731
